Project-Name,Spec-File-Name,a,b,Stage,TrueSpec?,Type,Comments
IvanTrendafilov.Confucius,ConfigurationTest/stage-1-f2-crash-precond/output-ConfigurationTest-00037.log,a=org.trendafilov.confucius.Configuration.keySet()Ljava/util/Set;,b=org.trendafilov.confucius.Configuration.getLongList(Ljava/lang/String;Ljava/lang/String;)Ljava/util/List;,1,,,
IvanTrendafilov.Confucius,ConfigurationTest/stage-3-complete/output-ConfigurationTest-00038.log,a=org.trendafilov.confucius.Configuration.keySet()Ljava/util/Set;,b=org.trendafilov.confucius.Configuration.getProperties()Ljava/util/Properties;,3,,,
IvanTrendafilov.Confucius,ConfigurationTest/stage-1-f2-crash-precond/output-ConfigurationTest-00039.log,a=org.trendafilov.confucius.Configuration.keySet()Ljava/util/Set;,b=org.trendafilov.confucius.Configuration.getShortList(Ljava/lang/String;Ljava/lang/String;)Ljava/util/List;,1,,,
IvanTrendafilov.Confucius,ConfigurationTest/stage-1-f2-crash-precond/output-ConfigurationTest-00040.log,a=org.trendafilov.confucius.Configuration.keySet()Ljava/util/Set;,b=org.trendafilov.confucius.Configuration.getStringList(Ljava/lang/String;Ljava/lang/String;)Ljava/util/List;,1,,,
IvanTrendafilov.Confucius,ConfigurationTest/stage-3-complete/output-ConfigurationTest-00041.log,a=org.trendafilov.confucius.Configuration.keySet()Ljava/util/Set;,b=org.trendafilov.confucius.Configuration.setProperties(Ljava/util/Properties;)V,3,,,
IvanTrendafilov.Confucius,ConfigurationTest/stage-1-f2-crash-precond/output-ConfigurationTest-00042.log,a=org.trendafilov.confucius.Configuration.setProperties(Ljava/util/Properties;)V,b=org.trendafilov.confucius.Configuration.getCharList(Ljava/lang/String;Ljava/lang/String;)Ljava/util/List;,1,,,
IvanTrendafilov.Confucius,ConfigurationTest/stage-1-f2-crash-precond/output-ConfigurationTest-00043.log,a=org.trendafilov.confucius.Configuration.setProperties(Ljava/util/Properties;)V,b=org.trendafilov.confucius.Configuration.getDoubleList(Ljava/lang/String;Ljava/lang/String;)Ljava/util/List;,1,,,
IvanTrendafilov.Confucius,ConfigurationTest/stage-1-f2-crash-precond/output-ConfigurationTest-00044.log,a=org.trendafilov.confucius.Configuration.setProperties(Ljava/util/Properties;)V,b=org.trendafilov.confucius.Configuration.getLongList(Ljava/lang/String;Ljava/lang/String;)Ljava/util/List;,1,,,
IvanTrendafilov.Confucius,ConfigurationTest/stage-1-f2-crash-precond/output-ConfigurationTest-00045.log,a=org.trendafilov.confucius.Configuration.setProperties(Ljava/util/Properties;)V,b=org.trendafilov.confucius.Configuration.getStringList(Ljava/lang/String;Ljava/lang/String;)Ljava/util/List;,1,,,
asterisk-java,ConfigFileParserTest#testParseCategoryHeader@ConfigFileParserTest#testParseCategoryHeader/stage-3-complete/output_testMethods@testMethods_ConfigFileParserTest#testParseCategoryHeader@ConfigFileParserTest#testParseCategoryHeader_00002.log,a=org.asteriskjava.config.Category.markAsTemplate()V,b=org.asteriskjava.config.Category.isTemplate()Z,3,,,
asterisk-java,ConfigFileParserTest#testProcessLine@ConfigFileParserTest#testProcessLine/stage-3-complete/output_testMethods@testMethods_ConfigFileParserTest#testProcessLine@ConfigFileParserTest#testProcessLine_00002.log,a=org.asteriskjava.config.ConfigElement.setComment(Ljava/lang/String;)V,b=org.asteriskjava.config.ConfigElement.getComment()Ljava/lang/String;,3,,,
asterisk-java,ConfigFileParserTest#testProcessLine@ConfigFileParserTest#testProcessLine/stage-1-f2-crash-precond/output_testMethods@testMethods_ConfigFileParserTest#testProcessLine@ConfigFileParserTest#testProcessLine_00010.log,a=org.asteriskjava.config.ConfigFileReader.appendCategory(Lorg/asteriskjava/config/Category;)V,b=org.asteriskjava.config.ConfigFileReader.processLine(Ljava/lang/String;ILjava/nio/CharBuffer;)Lorg/asteriskjava/config/ConfigElement;,1,,,
asterisk-java,ConfigFileParserTest#testProcessLine@ConfigFileParserTest#testProcessLine/stage-1-f2-crash-precond/output_testMethods@testMethods_ConfigFileParserTest#testProcessLine@ConfigFileParserTest#testProcessLine_00011.log,a=org.asteriskjava.config.ConfigFileReader.appendCategory(Lorg/asteriskjava/config/Category;)V,b=org.asteriskjava.config.ConfigFileReader.processTextLine(Ljava/lang/String;ILjava/lang/String;)Lorg/asteriskjava/config/ConfigElement;,1,,,
asterisk-java,ExecCommandTest#testDefault@ExecCommandTest#testDefault/stage-3-complete/output_testMethods@testMethods_ExecCommandTest#testDefault@ExecCommandTest#testDefault_00004.log,a=org.asteriskjava.fastagi.command.ExecCommand.escapeAndQuote(Ljava/lang/String;)Ljava/lang/String;,b=org.asteriskjava.fastagi.command.AbstractAgiCommand.escapeAndQuote(Ljava/lang/String;)Ljava/lang/String;,3,,,
asterisk-java,AgiReaderImplTest#testReadRequest@AgiReaderImplTest#testReadRequest/stage-3-complete/output_testMethods@testMethods_AgiReaderImplTest#testReadRequest@AgiReaderImplTest#testReadRequest_00020.log,a=org.asteriskjava.fastagi.internal.AgiRequestImpl.setLocalPort(I)V,b=org.asteriskjava.fastagi.AgiRequest.getLocalPort()I,3,,,
asterisk-java,AgiReaderImplTest#testReadRequest@AgiReaderImplTest#testReadRequest/stage-3-complete/output_testMethods@testMethods_AgiReaderImplTest#testReadRequest@AgiReaderImplTest#testReadRequest_00034.log,a=org.asteriskjava.fastagi.internal.AgiRequestImpl.setRemotePort(I)V,b=org.asteriskjava.fastagi.AgiRequest.getRemotePort()I,3,,,
asterisk-java,AsteriskAgentImplTest#testUpdateStatus@AsteriskAgentImplTest#testUpdateStatus/stage-3-complete/output_testMethods@testMethods_AsteriskAgentImplTest#testUpdateStatus@AsteriskAgentImplTest#testUpdateStatus_00006.log,a=org.asteriskjava.live.internal.AsteriskAgentImpl.addPropertyChangeListener(Ljava/beans/PropertyChangeListener;)V,b=org.asteriskjava.live.internal.AsteriskAgentImpl.firePropertyChange(Ljava/lang/String;Ljava/lang/Object;Ljava/lang/Object;)V,3,,,
asterisk-java,AsteriskAgentImplTest#testUpdateStatus@AsteriskAgentImplTest#testUpdateStatus/stage-3-complete/output_testMethods@testMethods_AsteriskAgentImplTest#testUpdateStatus@AsteriskAgentImplTest#testUpdateStatus_00007.log,a=org.asteriskjava.live.internal.AsteriskAgentImpl.addPropertyChangeListener(Ljava/beans/PropertyChangeListener;)V,b=org.asteriskjava.live.internal.AsteriskAgentImpl.updateState(Lorg/asteriskjava/live/AgentState;)V,3,,,
asterisk-java,AsteriskQueueMemberImplTest#testQueueMemberEvents@AsteriskQueueMemberImplTest#testQueueMemberEvents/stage-3-complete/output_testMethods@testMethods_AsteriskQueueMemberImplTest#testQueueMemberEvents@AsteriskQueueMemberImplTest#testQueueMemberEvents_00002.log,a=org.asteriskjava.live.internal.AsteriskQueueMemberImpl.addPropertyChangeListener(Ljava/beans/PropertyChangeListener;)V,b=org.asteriskjava.live.internal.AsteriskQueueMemberImpl.stateChanged(Lorg/asteriskjava/live/QueueMemberState;)Z,3,,,
asterisk-java,ManagerConnectionImplTest#testLogin@ManagerConnectionImplTest#testLogin/stage-3-complete/output_testMethods@testMethods_ManagerConnectionImplTest#testLogin@ManagerConnectionImplTest#testLogin_00006.log,a=org.asteriskjava.manager.action.LoginAction.getUsername()Ljava/lang/String;,b=org.asteriskjava.manager.action.LoginAction.getAuthType()Ljava/lang/String;,3,,,
asterisk-java,ManagerConnectionImplTest#testLogin@ManagerConnectionImplTest#testLogin/stage-3-complete/output_testMethods@testMethods_ManagerConnectionImplTest#testLogin@ManagerConnectionImplTest#testLogin_00007.log,a=org.asteriskjava.manager.action.LoginAction.getUsername()Ljava/lang/String;,b=org.asteriskjava.manager.action.LoginAction.getKey()Ljava/lang/String;,3,,,
asterisk-java,ActionBuilderImplTest#testBuildUserEventAction@ActionBuilderImplTest#testBuildUserEventAction/stage-3-complete/output_testMethods@testMethods_ActionBuilderImplTest#testBuildUserEventAction@ActionBuilderImplTest#testBuildUserEventAction_00006.log,a=org.asteriskjava.manager.action.UserEventAction.setUserEvent(Lorg/asteriskjava/manager/event/UserEvent;)V,b=org.asteriskjava.manager.action.UserEventAction.getUserEvent()Lorg/asteriskjava/manager/event/UserEvent;,3,,,
asterisk-java,EventBuilderImplTest#testBuildEventWithMixedCaseSetter@EventBuilderImplTest#testBuildEventWithMixedCaseSetter/stage-3-complete/output_testMethods@testMethods_EventBuilderImplTest#testBuildEventWithMixedCaseSetter@EventBuilderImplTest#testBuildEventWithMixedCaseSetter_00001.log,a=org.asteriskjava.manager.event.AbstractChannelEvent.setCallerIdNum(Ljava/lang/String;)V,b=org.asteriskjava.manager.event.NewChannelEvent.getCallerIdNum()Ljava/lang/String;,3,,,
asterisk-java,AsyncAgiEventTest#testDecodeEnv@AsyncAgiEventTest#testDecodeEnv/stage-3-complete/output_testMethods@testMethods_AsyncAgiEventTest#testDecodeEnv@AsyncAgiEventTest#testDecodeEnv_00003.log,a=org.asteriskjava.manager.event.AsyncAgiEvent.getEnv()Ljava/lang/String;,b=org.asteriskjava.manager.event.AsyncAgiEvent.decode(Ljava/lang/String;)Ljava/util/List;,3,,,
asterisk-java,AsyncAgiEventTest#testDecodeEnv@AsyncAgiEventTest#testDecodeEnv/stage-3-complete/output_testMethods@testMethods_AsyncAgiEventTest#testDecodeEnv@AsyncAgiEventTest#testDecodeEnv_00005.log,a=org.asteriskjava.manager.event.AsyncAgiEvent.setEnv(Ljava/lang/String;)V,b=org.asteriskjava.manager.event.AsyncAgiEvent.decodeEnv()Ljava/util/List;,3,,,
asterisk-java,AsyncAgiEventTest#testDecodeEnv@AsyncAgiEventTest#testDecodeEnv/stage-3-complete/output_testMethods@testMethods_AsyncAgiEventTest#testDecodeEnv@AsyncAgiEventTest#testDecodeEnv_00006.log,a=org.asteriskjava.manager.event.AsyncAgiEvent.setEnv(Ljava/lang/String;)V,b=org.asteriskjava.manager.event.AsyncAgiEvent.getEnv()Ljava/lang/String;,3,,,
asterisk-java,NewStateEventTest#testWithState@NewStateEventTest#testWithState/stage-3-complete/output_testMethods@testMethods_NewStateEventTest#testWithState@NewStateEventTest#testWithState_00005.log,a=org.asteriskjava.manager.event.NewStateEvent.setState(Ljava/lang/String;)V,b=org.asteriskjava.manager.event.NewStateEvent.getChannelState()Ljava/lang/Integer;,3,,,
asterisk-java,EventBuilderImplTest#testBuildEventWithOnePeerEntryEventList@EventBuilderImplTest#testBuildEventWithOnePeerEntryEventList/stage-3-complete/output_testMethods@testMethods_EventBuilderImplTest#testBuildEventWithOnePeerEntryEventList@EventBuilderImplTest#testBuildEventWithOnePeerEntryEventList_00004.log,a=org.asteriskjava.manager.event.PeersEvent.setActionId(Ljava/lang/String;)V,b=org.asteriskjava.manager.event.PeersEvent.getActionId()Ljava/lang/String;,3,,,
asterisk-java,RtcpReceivedEventTest#testRtt@RtcpReceivedEventTest#testRtt/stage-3-complete/output_testMethods@testMethods_RtcpReceivedEventTest#testRtt@RtcpReceivedEventTest#testRtt_00001.log,a=org.asteriskjava.manager.event.RtcpReceivedEvent.secStringToDouble(Ljava/lang/String;)Ljava/lang/Double;,b=org.asteriskjava.manager.event.RtcpReceivedEvent.getRtt()Ljava/lang/Double;,3,,,
asterisk-java,RtcpReceivedEventTest#testDlSr@RtcpReceivedEventTest#testDlSr/stage-3-complete/output_testMethods@testMethods_RtcpReceivedEventTest#testDlSr@RtcpReceivedEventTest#testDlSr_00003.log,a=org.asteriskjava.manager.event.RtcpReceivedEvent.setDlSr(Ljava/lang/String;)V,b=org.asteriskjava.manager.event.RtcpReceivedEvent.getDlSr()Ljava/lang/Double;,3,,,
asterisk-java,ManagerReaderImplTest#testWorkaroundForAsteriskBug13319@ManagerReaderImplTest#testWorkaroundForAsteriskBug13319/stage-3-complete/output_testMethods@testMethods_ManagerReaderImplTest#testWorkaroundForAsteriskBug13319@ManagerReaderImplTest#testWorkaroundForAsteriskBug13319_00008.log,a=org.asteriskjava.manager.event.RtcpReceivedEvent.stringToAddress(Ljava/lang/String;)Ljava/net/InetAddress;,b=org.asteriskjava.manager.event.RtcpReceivedEvent.getFromAddress()Ljava/net/InetAddress;,3,,,
asterisk-java,ManagerReaderImplTest#testWorkaroundForAsteriskBug13319@ManagerReaderImplTest#testWorkaroundForAsteriskBug13319/stage-3-complete/output_testMethods@testMethods_ManagerReaderImplTest#testWorkaroundForAsteriskBug13319@ManagerReaderImplTest#testWorkaroundForAsteriskBug13319_00011.log,a=org.asteriskjava.manager.event.RtcpReceivedEvent.stringToAddress(Ljava/lang/String;)Ljava/net/InetAddress;,b=org.asteriskjava.manager.event.RtcpReceivedEvent.stringToPort(Ljava/lang/String;)Ljava/lang/Integer;,3,,,
asterisk-java,ManagerReaderImplTest#testWorkaroundForAsteriskBug13319@ManagerReaderImplTest#testWorkaroundForAsteriskBug13319/stage-3-complete/output_testMethods@testMethods_ManagerReaderImplTest#testWorkaroundForAsteriskBug13319@ManagerReaderImplTest#testWorkaroundForAsteriskBug13319_00013.log,a=org.asteriskjava.manager.event.RtcpReceivedEvent.stringToPort(Ljava/lang/String;)Ljava/lang/Integer;,b=org.asteriskjava.manager.event.RtcpReceivedEvent.getFromAddress()Ljava/net/InetAddress;,3,,,
asterisk-java,ManagerReaderImplTest#testWorkaroundForAsteriskBug13319@ManagerReaderImplTest#testWorkaroundForAsteriskBug13319/stage-3-complete/output_testMethods@testMethods_ManagerReaderImplTest#testWorkaroundForAsteriskBug13319@ManagerReaderImplTest#testWorkaroundForAsteriskBug13319_00014.log,a=org.asteriskjava.manager.event.RtcpReceivedEvent.stringToPort(Ljava/lang/String;)Ljava/lang/Integer;,b=org.asteriskjava.manager.event.RtcpReceivedEvent.getFromPort()Ljava/lang/Integer;,3,,,
asterisk-java,SkypeBuddyStatusEventTest#testGetBuddySkypename@SkypeBuddyStatusEventTest#testGetBuddySkypename/stage-3-complete/output_testMethods@testMethods_SkypeBuddyStatusEventTest#testGetBuddySkypename@SkypeBuddyStatusEventTest#testGetBuddySkypename_00002.log,a=org.asteriskjava.manager.event.SkypeBuddyStatusEvent.setBuddy(Ljava/lang/String;)V,b=org.asteriskjava.manager.event.SkypeBuddyStatusEvent.buddyGroup(I)Ljava/lang/String;,3,,,
asterisk-java,SkypeChatMessageEventTest#testGetDecodedMessage@SkypeChatMessageEventTest#testGetDecodedMessage/stage-3-complete/output_testMethods@testMethods_SkypeChatMessageEventTest#testGetDecodedMessage@SkypeChatMessageEventTest#testGetDecodedMessage_00001.log,a=org.asteriskjava.manager.event.SkypeChatMessageEvent.setMessage(Ljava/lang/String;)V,b=org.asteriskjava.manager.event.SkypeChatMessageEvent.getDecodedMessage()Ljava/lang/String;,3,,,
asterisk-java,T38FaxStatusEventTest#testParseProperties@T38FaxStatusEventTest#testParseProperties/stage-3-complete/output_testMethods@testMethods_T38FaxStatusEventTest#testParseProperties@T38FaxStatusEventTest#testParseProperties_00025.log,a=org.asteriskjava.manager.event.T38FaxStatusEvent.setAverageRxDataRate(Ljava/lang/String;)V,b=org.asteriskjava.manager.event.T38FaxStatusEvent.getAverageRxDataRateInBps()Ljava/lang/Integer;,3,,,
asterisk-java,T38FaxStatusEventTest#testParseProperties@T38FaxStatusEventTest#testParseProperties/stage-3-complete/output_testMethods@testMethods_T38FaxStatusEventTest#testParseProperties@T38FaxStatusEventTest#testParseProperties_00032.log,a=org.asteriskjava.manager.event.T38FaxStatusEvent.setAverageTxDataRate(Ljava/lang/String;)V,b=org.asteriskjava.manager.event.T38FaxStatusEvent.getAverageTxDataRateInBps()Ljava/lang/Integer;,3,,,
asterisk-java,T38FaxStatusEventTest#testParseProperties@T38FaxStatusEventTest#testParseProperties/stage-3-complete/output_testMethods@testMethods_T38FaxStatusEventTest#testParseProperties@T38FaxStatusEventTest#testParseProperties_00040.log,a=org.asteriskjava.manager.event.T38FaxStatusEvent.setMaxLag(Ljava/lang/String;)V,b=org.asteriskjava.manager.event.T38FaxStatusEvent.getMaxLagInMilliSeconds()Ljava/lang/Integer;,3,,,
asterisk-java,T38FaxStatusEventTest#testParseProperties@T38FaxStatusEventTest#testParseProperties/stage-3-complete/output_testMethods@testMethods_T38FaxStatusEventTest#testParseProperties@T38FaxStatusEventTest#testParseProperties_00051.log,a=org.asteriskjava.manager.event.T38FaxStatusEvent.setT38SessionDuration(Ljava/lang/String;)V,b=org.asteriskjava.manager.event.T38FaxStatusEvent.getT38SessionDurationInSeconds()Ljava/lang/Double;,3,,,
asterisk-java,T38FaxStatusEventTest#testParseProperties@T38FaxStatusEventTest#testParseProperties/stage-3-complete/output_testMethods@testMethods_T38FaxStatusEventTest#testParseProperties@T38FaxStatusEventTest#testParseProperties_00061.log,a=org.asteriskjava.manager.event.T38FaxStatusEvent.setTotalLag(Ljava/lang/String;)V,b=org.asteriskjava.manager.event.T38FaxStatusEvent.getTotalLagInMilliSeconds()Ljava/lang/Integer;,3,,,
asterisk-java,ManagerReaderImplTest#testRunReceivingCommandResponse@ManagerReaderImplTest#testRunReceivingCommandResponse/stage-3-complete/output_testMethods@testMethods_ManagerReaderImplTest#testRunReceivingCommandResponse@ManagerReaderImplTest#testRunReceivingCommandResponse_00013.log,a=org.asteriskjava.manager.response.CommandResponse.setResult(Ljava/util/List;)V,b=org.asteriskjava.manager.response.CommandResponse.getResult()Ljava/util/List;,3,,,
asterisk-java,ManagerReaderImplTest#testRunReceivingCommandResponse@ManagerReaderImplTest#testRunReceivingCommandResponse/stage-3-complete/output_testMethods@testMethods_ManagerReaderImplTest#testRunReceivingCommandResponse@ManagerReaderImplTest#testRunReceivingCommandResponse_00032.log,a=org.asteriskjava.manager.response.ManagerResponse.setDateReceived(Ljava/util/Date;)V,b=org.asteriskjava.manager.response.ManagerResponse.getDateReceived()Ljava/util/Date;,3,,,
asterisk-java,SipShowPeerResponseTest#testSetMohsuggest@SipShowPeerResponseTest#testSetMohsuggest/stage-3-complete/output_testMethods@testMethods_SipShowPeerResponseTest#testSetMohsuggest@SipShowPeerResponseTest#testSetMohsuggest_00001.log,a=org.asteriskjava.manager.response.SipShowPeerResponse.setMohsuggest(Ljava/lang/String;)V,b=org.asteriskjava.manager.response.SipShowPeerResponse.getMohsuggest()Ljava/lang/String;,3,,,
asterisk-java,SipShowPeerResponseTest#testSetQualifyFreq@SipShowPeerResponseTest#testSetQualifyFreq/stage-3-complete/output_testMethods@testMethods_SipShowPeerResponseTest#testSetQualifyFreq@SipShowPeerResponseTest#testSetQualifyFreq_00001.log,a=org.asteriskjava.manager.response.SipShowPeerResponse.setQualifyFreq(Ljava/lang/String;)V,b=org.asteriskjava.manager.response.SipShowPeerResponse.getQualifyFreq()Ljava/lang/Integer;,3,,,
asterisk-java,SipShowPeerResponseTest#testSetQualifyFreq@SipShowPeerResponseTest#testSetQualifyFreq/stage-3-complete/output_testMethods@testMethods_SipShowPeerResponseTest#testSetQualifyFreq@SipShowPeerResponseTest#testSetQualifyFreq_00003.log,a=org.asteriskjava.manager.response.SipShowPeerResponse.stringToInteger(Ljava/lang/String;Ljava/lang/String;)Ljava/lang/Integer;,b=org.asteriskjava.manager.response.SipShowPeerResponse.getQualifyFreq()Ljava/lang/Integer;,3,,,
antlr.antlrworks,TestParser#testCodeGenPhase@TestParser#testCodeGenPhase/stage-3-complete/output_testMethods@testMethods_TestParser#testCodeGenPhase@TestParser#testCodeGenPhase_00031.log,a=org.antlr.works.editor.EditorInspector.getGrammarNameFromFile()Ljava/lang/String;,b=org.antlr.works.editor.EditorInspector.discoverDuplicateRules(Ljava/util/List;)V,3,,,
antlr.antlrworks,TestParser#testCodeGenPhase@TestParser#testCodeGenPhase/stage-3-complete/output_testMethods@testMethods_TestParser#testCodeGenPhase@TestParser#testCodeGenPhase_00032.log,a=org.antlr.works.editor.EditorInspector.getGrammarNameFromFile()Ljava/lang/String;,b=org.antlr.works.editor.EditorInspector.discoverInvalidCharLiteralTokens(Ljava/util/List;)V,3,,,
antlr.antlrworks,TestParser#testCodeGenPhase@TestParser#testCodeGenPhase/stage-3-complete/output_testMethods@testMethods_TestParser#testCodeGenPhase@TestParser#testCodeGenPhase_00033.log,a=org.antlr.works.editor.EditorInspector.getGrammarNameFromFile()Ljava/lang/String;,b=org.antlr.works.editor.EditorInspector.discoverUndefinedImports(Ljava/util/List;)V,3,,,
antlr.antlrworks,TestParser#testCodeGenPhase@TestParser#testCodeGenPhase/stage-3-complete/output_testMethods@testMethods_TestParser#testCodeGenPhase@TestParser#testCodeGenPhase_00034.log,a=org.antlr.works.editor.EditorInspector.getGrammarNameFromFile()Ljava/lang/String;,b=org.antlr.works.editor.EditorInspector.discoverUndefinedReferences(Ljava/util/List;)V,3,,,
antlr.antlrworks,TestParser#testGroups@TestParser#testGroups/stage-3-complete/output_testMethods@testMethods_TestParser#testGroups@TestParser#testGroups_00046.log,a=org.antlr.works.grammar.element.ElementBlock.parseForTokens()V,b=org.antlr.works.grammar.element.ElementBlock.getDeclaredTokens()Ljava/util/List;,3,,,
antlr.antlrworks,TestParser#testEmptyRewriteSyntax@TestParser#testEmptyRewriteSyntax/stage-2-f1-crash-postcond/output_testMethods@testMethods_TestParser#testEmptyRewriteSyntax@TestParser#testEmptyRewriteSyntax_00002.log,a=org.antlr.works.ate.syntax.generic.ATESyntaxLexer.matchComplexComment()Lorg/antlr/works/ate/syntax/misc/ATEToken;,b=org.antlr.works.ate.syntax.generic.ATESyntaxLexer.getTokens()Ljava/util/List;,2,,,
antlr.antlrworks,TestParser#testEmptyRewriteSyntax@TestParser#testEmptyRewriteSyntax/stage-3-complete/output_testMethods@testMethods_TestParser#testEmptyRewriteSyntax@TestParser#testEmptyRewriteSyntax_00003.log,a=org.antlr.works.ate.syntax.generic.ATESyntaxLexer.matchComplexComment()Lorg/antlr/works/ate/syntax/misc/ATEToken;,b=org.antlr.works.ate.syntax.generic.ATESyntaxLexer.matchDoubleQuoteString()Lorg/antlr/works/ate/syntax/misc/ATEToken;,3,,,
wildfly.jandex,BasicTestCase#testWriteRead@BasicTestCase#testWriteRead/stage-3-complete/output_testMethods@testMethods_BasicTestCase#testWriteRead@BasicTestCase#testWriteRead_00011.log,a=org.jboss.jandex.ClassInfo.setMethodArray([Lorg/jboss/jandex/MethodInternal;)V,b=org.jboss.jandex.ClassInfo.method(Ljava/lang/String;[Lorg/jboss/jandex/Type;)Lorg/jboss/jandex/MethodInfo;,3,,,
wildfly.jandex,BasicTestCase#testIndexer@BasicTestCase#testIndexer/stage-3-complete/output_testMethods@testMethods_BasicTestCase#testIndexer@BasicTestCase#testIndexer_00012.log,a=org.jboss.jandex.ClassInfo.setMethods(Ljava/util/List;Lorg/jboss/jandex/NameTable;)V,b=org.jboss.jandex.ClassInfo.method(Ljava/lang/String;[Lorg/jboss/jandex/Type;)Lorg/jboss/jandex/MethodInfo;,3,,,
wildfly.jandex,TypeAnnotationTestCase#testIndexer@TypeAnnotationTestCase#testIndexer/stage-3-complete/output_testMethods@testMethods_TypeAnnotationTestCase#testIndexer@TypeAnnotationTestCase#testIndexer_00008.log,a=org.jboss.jandex.GenericSignatureParser$ClassSignature.superClass()Lorg/jboss/jandex/Type;,b=org.jboss.jandex.GenericSignatureParser$ClassSignature.parameters()[Lorg/jboss/jandex/Type;,3,,,
wildfly.jandex,TypeAnnotationTestCase#testIndexer@TypeAnnotationTestCase#testIndexer/stage-3-complete/output_testMethods@testMethods_TypeAnnotationTestCase#testIndexer@TypeAnnotationTestCase#testIndexer_00012.log,a=org.jboss.jandex.GenericSignatureParser$MethodSignature.returnType()Lorg/jboss/jandex/Type;,b=org.jboss.jandex.GenericSignatureParser$MethodSignature.throwables()[Lorg/jboss/jandex/Type;,3,,,
wildfly.jandex,TypeAnnotationTestCase#testIndexer@TypeAnnotationTestCase#testIndexer/stage-3-complete/output_testMethods@testMethods_TypeAnnotationTestCase#testIndexer@TypeAnnotationTestCase#testIndexer_00013.log,a=org.jboss.jandex.GenericSignatureParser$MethodSignature.returnType()Lorg/jboss/jandex/Type;,b=org.jboss.jandex.GenericSignatureParser$MethodSignature.typeParameters()[Lorg/jboss/jandex/Type;,3,,,
wildfly.jandex,BasicTestCase#testWriteReadPreviousVersion@BasicTestCase#testWriteReadPreviousVersion/stage-1-f2-crash-precond/output_testMethods@testMethods_BasicTestCase#testWriteReadPreviousVersion@BasicTestCase#testWriteReadPreviousVersion_00018.log,a=org.jboss.jandex.IndexReaderV1.readClassTable(Lorg/jboss/jandex/PackedDataInputStream;)V,b=org.jboss.jandex.IndexReaderV1.readStringTable(Lorg/jboss/jandex/PackedDataInputStream;)V,1,,,
wildfly.jandex,BasicTestCase#testWriteReadPreviousVersion@BasicTestCase#testWriteReadPreviousVersion/stage-1-f2-crash-precond/output_testMethods@testMethods_BasicTestCase#testWriteReadPreviousVersion@BasicTestCase#testWriteReadPreviousVersion_00021.log,a=org.jboss.jandex.IndexReaderV1.readStringTable(Lorg/jboss/jandex/PackedDataInputStream;)V,b=org.jboss.jandex.IndexReaderV1.readClasses(Lorg/jboss/jandex/PackedDataInputStream;I)Lorg/jboss/jandex/Index;,1,,,
wildfly.jandex,BasicTestCase#testWriteRead@BasicTestCase#testWriteRead/stage-1-f2-crash-precond/output_testMethods@testMethods_BasicTestCase#testWriteRead@BasicTestCase#testWriteRead_00045.log,a=org.jboss.jandex.IndexReaderV2.readByteTable(Lorg/jboss/jandex/PackedDataInputStream;)V,b=org.jboss.jandex.IndexReaderV2.readStringTable(Lorg/jboss/jandex/PackedDataInputStream;)V,1,,,
wildfly.jandex,BasicTestCase#testWriteRead@BasicTestCase#testWriteRead/stage-1-f2-crash-precond/output_testMethods@testMethods_BasicTestCase#testWriteRead@BasicTestCase#testWriteRead_00061.log,a=org.jboss.jandex.IndexReaderV2.readFieldTable(Lorg/jboss/jandex/PackedDataInputStream;)V,b=org.jboss.jandex.IndexReaderV2.readClasses(Lorg/jboss/jandex/PackedDataInputStream;III)Lorg/jboss/jandex/Index;,1,,,
wildfly.jandex,BasicTestCase#testWriteRead@BasicTestCase#testWriteRead/stage-2-f1-crash-postcond/output_testMethods@testMethods_BasicTestCase#testWriteRead@BasicTestCase#testWriteRead_00068.log,a=org.jboss.jandex.IndexReaderV2.readMethodTable(Lorg/jboss/jandex/PackedDataInputStream;)V,b=org.jboss.jandex.IndexReaderV2.readFieldTable(Lorg/jboss/jandex/PackedDataInputStream;)V,2,,,
wildfly.jandex,BasicTestCase#testWriteRead@BasicTestCase#testWriteRead/stage-1-f2-crash-precond/output_testMethods@testMethods_BasicTestCase#testWriteRead@BasicTestCase#testWriteRead_00077.log,a=org.jboss.jandex.IndexReaderV2.readNameTable(Lorg/jboss/jandex/PackedDataInputStream;)V,b=org.jboss.jandex.IndexReaderV2.readTypeTable(Lorg/jboss/jandex/PackedDataInputStream;)V,1,,,
wildfly.jandex,BasicTestCase#testWriteRead@BasicTestCase#testWriteRead/stage-1-f2-crash-precond/output_testMethods@testMethods_BasicTestCase#testWriteRead@BasicTestCase#testWriteRead_00085.log,a=org.jboss.jandex.IndexReaderV2.readStringTable(Lorg/jboss/jandex/PackedDataInputStream;)V,b=org.jboss.jandex.IndexReaderV2.readNameTable(Lorg/jboss/jandex/PackedDataInputStream;)V,1,,,
wildfly.jandex,BasicTestCase#testWriteRead@BasicTestCase#testWriteRead/stage-3-complete/output_testMethods@testMethods_BasicTestCase#testWriteRead@BasicTestCase#testWriteRead_00094.log,a=org.jboss.jandex.IndexReaderV2.readTypeListTable(Lorg/jboss/jandex/PackedDataInputStream;)V,b=org.jboss.jandex.IndexReaderV2.readMethodTable(Lorg/jboss/jandex/PackedDataInputStream;)V,3,,,
