id,state-compile-time,state-run-time,jdk-weave-time,jdk-run-compile,jdk-run-time,total-state-time(wo/JDK),total-state-time(w/JDK),total-state-time(w/JDK+DSI),only-dsi-time(seq)
00277,33.479,10.496,0,0,0,43.975,43.975,43.975,16.696
00278,79.904,13.000,332.346,53.790,20.536,92.904,499.576,503.722,4.146
00279,45.707,11.668,0,0,0,57.375,57.375,57.375,69.269
00280,73.407,23.753,0,0,0,97.160,97.160,97.160,39.775
00281,78.375,13.189,332.778,51.780,20.996,91.564,497.118,506.019,8.901
00282,74.556,23.183,0,0,0,97.739,97.739,97.739,52.562
00283,72.614,22.414,0,0,0,95.028,95.028,95.028,63.046
00284,74.755,22.602,0,0,0,97.357,97.357,97.357,16.244
00285,71.489,22.986,0,0,0,94.475,94.475,94.475,149.310
00286,79.122,11.263,0,0,0,90.385,90.385,90.385,13.860
00287,79.691,19.436,0,0,0,99.127,99.127,99.127,43.645
00288,74.786,18.353,0,0,0,93.139,93.139,93.139,21.820
00289,79.684,11.609,0,0,0,91.293,91.293,91.293,3.172
00290,80.231,21.180,0,0,0,101.411,101.411,101.411,47.865
00291,78.530,17.209,0,0,0,95.739,95.739,95.739,145.703
00292,77.675,20.396,0,0,0,98.071,98.071,98.071,39.248
00315,80.383,20.891,0,0,0,101.274,101.274,111.148,9.874
00316,74.200,17.146,0,0,0,91.346,91.346,91.346,18.318
00317,77.971,17.991,0,0,0,95.962,95.962,95.962,8.363
00318,78.219,17.820,0,0,0,96.039,96.039,96.039,8.240
00319,71.620,19.437,0,0,0,91.057,91.057,91.057,4.342
00320,77.111,20.927,0,0,0,98.038,98.038,98.038,8.417
00321,72.856,20.672,0,0,0,93.528,93.528,93.528,8.210
00322,34.561,9.450,0,0,0,44.011,44.011,44.011,24.169
00323,71.951,20.718,0,0,0,92.669,92.669,92.669,8.304
00324,75.418,22.113,0,0,0,97.531,97.531,97.531,8.357
00325,72.739,26.932,0,0,0,99.671,99.671,109.028,9.357
00326,34.292,9.474,0,0,0,43.766,43.766,43.766,22.672
00327,34.739,9.076,0,0,0,43.815,43.815,43.815,23.514
00328,71.535,21.667,0,0,0,93.202,93.202,93.202,22.581
00329,72.251,40.796,0,0,0,113.047,113.047,132.055,19.008
00330,70.887,25.654,0,0,0,96.541,96.541,96.541,18.807
00331,69.914,42.552,0,0,0,112.466,112.466,130.752,18.286
00332,77.466,17.418,0,0,0,94.884,94.884,103.477,8.593
00333,72.646,14.057,0,0,0,86.703,86.703,86.703,8.212
00334,70.008,14.001,0,0,0,84.009,84.009,96.030,12.021
00335,68.003,16.368,0,0,0,84.371,84.371,93.161,8.790
00336,66.869,13.832,0,0,0,80.701,80.701,92.500,11.799
00337,71.450,11.858,0,0,0,83.308,83.308,95.194,11.886
TOTAL,15930.849,3896.934,6387.658,868.204,315.096,19827.783,27398.741,29827.033,9135.505
AVG,68.080,16.653,27.297,3.710,1.346,84.734,117.088,127.465,39.040
