spec-id,method-a,method-b,tst,dsi-verdict,manual-verdict,tags
00313,org.apache.commons.exec.Executor.setStreamHandler(Lorg/apache/commons/exec/ExecuteStreamHandler;)V,org.apache.commons.exec.DefaultExecutor.execute(Lorg/apache/commons/exec/CommandLine;Ljava/util/Map;Lorg/apache/commons/exec/ExecuteResultHandler;)V,org.apache.commons.exec.DefaultExecutorTest#testExecuteAsyncWithProcessDestroyer,ls,spurious-spec,METHOD_A_RETURNS_VOID;WEAK_ORACLE;CHECKS_MISDIRECTED_OUTPUT;ONE_PURE_SETTER
00315,org.apache.commons.exec.Executor.setStreamHandler(Lorg/apache/commons/exec/ExecuteStreamHandler;)V,org.apache.commons.exec.DefaultExecutor.getExecutorThread()Ljava/lang/Thread;,org.apache.commons.exec.DefaultExecutorTest#testExecuteAsync,ls,spurious-spec,METHOD_A_RETURNS_VOID;ONE_STATELESS_METHOD;STATE_RESTORED;ONE_PURE_SETTER
00318,org.apache.commons.exec.Executor.setStreamHandler(Lorg/apache/commons/exec/ExecuteStreamHandler;)V,org.apache.commons.exec.DefaultExecutor.setExitValues([I)V,org.apache.commons.exec.DefaultExecutorTest#testExecuteWithCustomExitValue1,ls,spurious-spec,METHOD_A_RETURNS_VOID;UNRELATED_PURE_SETTERS;WEAK_ORACLE
00321,org.apache.commons.exec.Executor.setStreamHandler(Lorg/apache/commons/exec/ExecuteStreamHandler;)V,org.apache.commons.exec.Executor.execute(Lorg/apache/commons/exec/CommandLine;Lorg/apache/commons/exec/ExecuteResultHandler;)V,org.apache.commons.exec.DefaultExecutorTest#testExecuteAsyncWithProcessDestroyer,ls,spurious-spec,METHOD_A_RETURNS_VOID;WEAK_ORACLE;CHECKS_MISDIRECTED_OUTPUT;ONE_PURE_SETTER
00324,org.apache.commons.exec.Executor.setStreamHandler(Lorg/apache/commons/exec/ExecuteStreamHandler;)V,org.apache.commons.exec.Executor.setExitValue(I)V,org.apache.commons.exec.DefaultExecutorTest#testExecuteWithCustomExitValue1,ls,spurious-spec,METHOD_A_RETURNS_VOID;ONE_PURE_SETTER
00325,org.apache.commons.exec.Executor.setStreamHandler(Lorg/apache/commons/exec/ExecuteStreamHandler;)V,org.apache.commons.exec.Executor.setProcessDestroyer(Lorg/apache/commons/exec/ProcessDestroyer;)V,org.apache.commons.exec.DefaultExecutorTest#testExecuteWithProcessDestroyer,ls,spurious-spec,METHOD_A_RETURNS_VOID;WEAK_ORACLE;ONE_PURE_SETTER
00326,org.apache.commons.exec.Executor.setStreamHandler(Lorg/apache/commons/exec/ExecuteStreamHandler;)V,org.apache.commons.exec.Executor.setWatchdog(Lorg/apache/commons/exec/ExecuteWatchdog;)V,org.apache.commons.exec.DefaultExecutorTest#testExecuteAsyncWithProcessDestroyer,ls,spurious-spec,METHOD_A_RETURNS_VOID;UNRELATED_PURE_SETTERS;WEAK_ORACLE
00327,org.apache.commons.exec.Executor.setStreamHandler(Lorg/apache/commons/exec/ExecuteStreamHandler;)V,org.apache.commons.exec.Executor.setWorkingDirectory(Ljava/io/File;)V,org.apache.commons.exec.DefaultExecutorTest#testExecuteWithWorkingDirectory,ls,spurious-spec,METHOD_A_RETURNS_VOID;UNRELATED_PURE_SETTERS;WEAK_ORACLE
00329,org.apache.commons.exec.Executor.setWatchdog(Lorg/apache/commons/exec/ExecuteWatchdog;)V,org.apache.commons.exec.DefaultExecutor.createThread(Ljava/lang/Runnable;Ljava/lang/String;)Ljava/lang/Thread;,org.apache.commons.exec.DefaultExecutorTest#testExecuteAsyncWithProcessDestroyer,ls,spurious-spec,METHOD_A_RETURNS_VOID;STATE_RESTORED;ONE_PURE_SETTER
00331,org.apache.commons.exec.Executor.setWatchdog(Lorg/apache/commons/exec/ExecuteWatchdog;)V,org.apache.commons.exec.DefaultExecutor.execute(Lorg/apache/commons/exec/CommandLine;Ljava/util/Map;)I,org.apache.commons.exec.TutorialTest#testTutorialExample,ls,sometimes-true-spec,METHOD_A_RETURNS_VOID;ONE_PURE_SETTER;WEAK_ORACLE;SOMETIMES_TRUE_SPEC
00332,org.apache.commons.exec.Executor.setWatchdog(Lorg/apache/commons/exec/ExecuteWatchdog;)V,org.apache.commons.exec.DefaultExecutor.execute(Lorg/apache/commons/exec/CommandLine;Ljava/util/Map;Lorg/apache/commons/exec/ExecuteResultHandler;)V,org.apache.commons.exec.DefaultExecutorTest#testExecuteAsyncWithProcessDestroyer,ls,sometimes-true-spec,METHOD_A_RETURNS_VOID;ONE_PURE_SETTER;SOMETIMES_TRUE_SPEC
00333,org.apache.commons.exec.Executor.setWatchdog(Lorg/apache/commons/exec/ExecuteWatchdog;)V,org.apache.commons.exec.DefaultExecutor.getExceptionCaught()Ljava/io/IOException;,org.apache.commons.exec.TutorialTest#testTutorialExample,ls,spurious-spec,METHOD_A_RETURNS_VOID;ONE_STATELESS_METHOD;WEAK_ORACLE;ONE_PURE_SETTER
00334,org.apache.commons.exec.Executor.setWatchdog(Lorg/apache/commons/exec/ExecuteWatchdog;)V,org.apache.commons.exec.DefaultExecutor.getExecutorThread()Ljava/lang/Thread;,org.apache.commons.exec.DefaultExecutorTest#testExecuteAsyncWithProcessDestroyer,ls,spurious-spec,METHOD_A_RETURNS_VOID;ONE_STATELESS_METHOD;STATE_RESTORED;ONE_PURE_SETTER
00336,org.apache.commons.exec.Executor.setWatchdog(Lorg/apache/commons/exec/ExecuteWatchdog;)V,org.apache.commons.exec.DefaultExecutor.isFailure(I)Z,org.apache.commons.exec.TutorialTest#testTutorialExample,ls,spurious-spec,METHOD_A_RETURNS_VOID;WEAK_ORACLE;ONE_PURE_SETTER
00337,org.apache.commons.exec.Executor.setWatchdog(Lorg/apache/commons/exec/ExecuteWatchdog;)V,org.apache.commons.exec.DefaultExecutor.launch(Lorg/apache/commons/exec/CommandLine;Ljava/util/Map;Ljava/io/File;)Ljava/lang/Process;,org.apache.commons.exec.TutorialTest#testTutorialExample,ls,sometimes-true-spec,METHOD_A_RETURNS_VOID;WEAK_ORACLE;SOMETIMES_TRUE_SPEC
00338,org.apache.commons.exec.Executor.setWatchdog(Lorg/apache/commons/exec/ExecuteWatchdog;)V,org.apache.commons.exec.Executor.execute(Lorg/apache/commons/exec/CommandLine;)I,org.apache.commons.exec.TutorialTest#testTutorialExample,ls,sometimes-true-spec,METHOD_A_RETURNS_VOID;ONE_PURE_SETTER;WEAK_ORACLE;SOMETIMES_TRUE_SPEC
00339,org.apache.commons.exec.Executor.setWatchdog(Lorg/apache/commons/exec/ExecuteWatchdog;)V,org.apache.commons.exec.Executor.execute(Lorg/apache/commons/exec/CommandLine;Lorg/apache/commons/exec/ExecuteResultHandler;)V,org.apache.commons.exec.DefaultExecutorTest#testExecuteAsyncWithProcessDestroyer,ls,sometimes-true-spec,METHOD_A_RETURNS_VOID;ONE_PURE_SETTER;WEAK_ORACLE;SOMETIMES_TRUE_SPEC
00340,org.apache.commons.exec.Executor.setWatchdog(Lorg/apache/commons/exec/ExecuteWatchdog;)V,org.apache.commons.exec.Executor.setProcessDestroyer(Lorg/apache/commons/exec/ProcessDestroyer;)V,org.apache.commons.exec.DefaultExecutorTest#testExecuteAsyncWithProcessDestroyer,ls,spurious-spec,METHOD_A_RETURNS_VOID;UNRELATED_PURE_SETTERS;STATE_RESTORED
00341,org.apache.commons.exec.Executor.setWorkingDirectory(Ljava/io/File;)V,org.apache.commons.exec.DefaultExecutor.closeProcessStreams(Ljava/lang/Process;)V,org.apache.commons.exec.DefaultExecutorTest#testExecuteWithWorkingDirectory,ls,spurious-spec,METHOD_A_RETURNS_VOID;WEAK_ORACLE;ONE_PURE_SETTER
00342,org.apache.commons.exec.Executor.setWorkingDirectory(Ljava/io/File;)V,org.apache.commons.exec.DefaultExecutor.executeInternal(Lorg/apache/commons/exec/CommandLine;Ljava/util/Map;Ljava/io/File;Lorg/apache/commons/exec/ExecuteStreamHandler;)I,org.apache.commons.exec.DefaultExecutorTest#testExecuteWithWorkingDirectory,ls,spurious-spec,METHOD_A_RETURNS_VOID;WEAK_ORACLE;CONNECTION_DOES_NOT_NECESSITATE_ORDERING;ONE_PURE_SETTER
00344,org.apache.commons.exec.Executor.setWorkingDirectory(Ljava/io/File;)V,org.apache.commons.exec.DefaultExecutor.getExceptionCaught()Ljava/io/IOException;,org.apache.commons.exec.DefaultExecutorTest#testExecuteWithWorkingDirectory,ls,spurious-spec,METHOD_A_RETURNS_VOID;ONE_STATELESS_METHOD;WEAK_ORACLE;ONE_PURE_SETTER
00345,org.apache.commons.exec.Executor.setWorkingDirectory(Ljava/io/File;)V,org.apache.commons.exec.DefaultExecutor.isFailure(I)Z,org.apache.commons.exec.DefaultExecutorTest#testExecuteWithWorkingDirectory,ls,spurious-spec,METHOD_A_RETURNS_VOID;WEAK_ORACLE;ONE_PURE_SETTER
00346,org.apache.commons.exec.Executor.setWorkingDirectory(Ljava/io/File;)V,org.apache.commons.exec.DefaultExecutor.launch(Lorg/apache/commons/exec/CommandLine;Ljava/util/Map;Ljava/io/File;)Ljava/lang/Process;,org.apache.commons.exec.DefaultExecutorTest#testExecuteWithWorkingDirectory,ls,spurious-spec,METHOD_A_RETURNS_VOID;CONNECTION_DOES_NOT_NECESSITATE_ORDERING;WEAK_ORACLE
00349,org.apache.commons.exec.Executor.setWorkingDirectory(Ljava/io/File;)V,org.apache.commons.exec.Executor.isFailure(I)Z,org.apache.commons.exec.DefaultExecutorTest#testExecuteWithWorkingDirectory,ls,spurious-spec,METHOD_A_RETURNS_VOID;WEAK_ORACLE;ONE_PURE_SETTER
00358,org.apache.commons.exec.PumpStreamHandler.createProcessOutputPump(Ljava/io/InputStream;Ljava/io/OutputStream;)V,org.apache.commons.exec.ExecuteStreamHandler.setProcessErrorStream(Ljava/io/InputStream;)V,org.apache.commons.exec.DefaultExecutorTest#testExecuteWithRedirectedStreams,ls,spurious-spec,METHOD_A_RETURNS_VOID;WEAK_ORACLE;UNRELATED_STATEFUL_METHODS
00361,org.apache.commons.exec.PumpStreamHandler.createProcessOutputPump(Ljava/io/InputStream;Ljava/io/OutputStream;)V,org.apache.commons.exec.PumpStreamHandler.createProcessErrorPump(Ljava/io/InputStream;Ljava/io/OutputStream;)V,org.apache.commons.exec.DefaultExecutorTest#testExecute,ls,spurious-spec,METHOD_A_RETURNS_VOID;WEAK_ORACLE;UNRELATED_STATEFUL_METHODS
00363,org.apache.commons.exec.PumpStreamHandler.createSystemInPump(Ljava/io/InputStream;Ljava/io/OutputStream;)Ljava/lang/Thread;,org.apache.commons.exec.ExecuteStreamHandler.setProcessErrorStream(Ljava/io/InputStream;)V,org.apache.commons.exec.issues.Exec33Test#testExec33,ls,spurious-spec,WEAK_ORACLE;UNRELATED_STATEFUL_METHODS
00364,org.apache.commons.exec.PumpStreamHandler.createSystemInPump(Ljava/io/InputStream;Ljava/io/OutputStream;)Ljava/lang/Thread;,org.apache.commons.exec.ExecuteStreamHandler.setProcessOutputStream(Ljava/io/InputStream;)V,org.apache.commons.exec.issues.Exec33Test#testExec33,ls,spurious-spec,WEAK_ORACLE
00365,org.apache.commons.exec.PumpStreamHandler.createSystemInPump(Ljava/io/InputStream;Ljava/io/OutputStream;)Ljava/lang/Thread;,org.apache.commons.exec.ExecuteStreamHandler.start()V,org.apache.commons.exec.issues.Exec33Test#testExec33,ls,spurious-spec,WEAK_ORACLE;CONNECTION_DOES_NOT_NECESSITATE_ORDERING;TRUE_SPEC_WITH_CALLER
00366,org.apache.commons.exec.PumpStreamHandler.createSystemInPump(Ljava/io/InputStream;Ljava/io/OutputStream;)Ljava/lang/Thread;,org.apache.commons.exec.ExecuteStreamHandler.stop()V,org.apache.commons.exec.issues.Exec33Test#testExec33,ls,spurious-spec,CONNECTION_DOES_NOT_NECESSITATE_ORDERING;WEAK_ORACLE
00367,org.apache.commons.exec.PumpStreamHandler.createSystemInPump(Ljava/io/InputStream;Ljava/io/OutputStream;)Ljava/lang/Thread;,org.apache.commons.exec.PumpStreamHandler.createProcessErrorPump(Ljava/io/InputStream;Ljava/io/OutputStream;)V,org.apache.commons.exec.issues.Exec33Test#testExec33,ls,spurious-spec,WEAK_ORACLE
00368,org.apache.commons.exec.PumpStreamHandler.createSystemInPump(Ljava/io/InputStream;Ljava/io/OutputStream;)Ljava/lang/Thread;,org.apache.commons.exec.PumpStreamHandler.createProcessOutputPump(Ljava/io/InputStream;Ljava/io/OutputStream;)V,org.apache.commons.exec.issues.Exec33Test#testExec33,ls,spurious-spec,WEAK_ORACLE
00377,org.apache.commons.exec.ShutdownHookProcessDestroyer$ProcessDestroyerImpl.start()V,org.apache.commons.exec.ShutdownHookProcessDestroyer$ProcessDestroyerImpl.join(J)V,org.apache.commons.exec.DefaultExecutorTest#testExecuteAsyncWithProcessDestroyer,ls,true-spec,METHOD_A_RETURNS_VOID
00006,org.apache.commons.exec.CommandLine.addArgument(Ljava/lang/String;Z)Lorg/apache/commons/exec/CommandLine;,org.apache.commons.exec.CommandLine.getArguments()[Ljava/lang/String;,org.apache.commons.exec.DefaultExecutorTest#testExecuteWithArg,lv-ls,true-spec,WEAK_ORACLE;EXPECTED_EXCEPTION;GOOD_EXAMPLE;RETURN_VALUE_DISCARDED
00007,org.apache.commons.exec.CommandLine.addArgument(Ljava/lang/String;Z)Lorg/apache/commons/exec/CommandLine;,org.apache.commons.exec.CommandLine.getExecutable()Ljava/lang/String;,org.apache.commons.exec.DefaultExecutorTest#testExecuteWithArg,lv-ls,spurious-spec,UNRELATED_STATEFUL_METHODS;RETURN_VALUE_DISCARDED;DELAY_CAUSES_OUTPUT_CORRUPTION;METHOD_B_AFTER_CRITICAL_POINT;EXPECTED_EXCEPTION;WEAK_ORACLE
00009,org.apache.commons.exec.CommandLine.addArgument(Ljava/lang/String;Z)Lorg/apache/commons/exec/CommandLine;,org.apache.commons.exec.CommandLine.toStrings()[Ljava/lang/String;,org.apache.commons.exec.DefaultExecutorTest#testExecuteWithArg,lv-ls,true-spec,EXPECTED_EXCEPTION;WEAK_ORACLE;RETURN_VALUE_DISCARDED
00020,org.apache.commons.exec.CommandLine$Argument.getValue()Ljava/lang/String;,org.apache.commons.exec.CommandLine$Argument.isHandleQuoting()Z,org.apache.commons.exec.DefaultExecutorTest#testExecuteWithArg,lv-ls,spurious-spec,INSPECTION_TODO;WEAK_ORACLE;UNRELATED_STATELESS_METHODS
00021,org.apache.commons.exec.CommandLine.expandArgument(Ljava/lang/String;)Ljava/lang/String;,org.apache.commons.exec.CommandLine.getArguments()[Ljava/lang/String;,org.apache.commons.exec.DefaultExecutorTest#testExecute,lv-ls,spurious-spec,ONE_STATELESS_METHOD;EXPECTED_EXCEPTION;WEAK_ORACLE;REPLACEMENT_VALUE_UNCLEAR
00024,org.apache.commons.exec.CommandLine.getExecutable()Ljava/lang/String;,org.apache.commons.exec.CommandLine.getArguments()[Ljava/lang/String;,org.apache.commons.exec.DefaultExecutorTest#testExecute,lv-ls,spurious-spec,ONE_STATELESS_METHOD;EXPECTED_EXCEPTION;WEAK_ORACLE;REPLACEMENT_VALUE_UNCLEAR
00029,org.apache.commons.exec.CommandLine.setSubstitutionMap(Ljava/util/Map;)V,org.apache.commons.exec.CommandLine.getArguments()[Ljava/lang/String;,org.apache.commons.exec.CommandLineTest#testParseComplexCommandLine1,lv-ls,true-spec,METHOD_A_RETURNS_VOID;WEAK_ORACLE
00031,org.apache.commons.exec.CommandLine.setSubstitutionMap(Ljava/util/Map;)V,org.apache.commons.exec.CommandLine.toStrings()[Ljava/lang/String;,org.apache.commons.exec.CommandLineTest#testParseComplexCommandLine1,lv-ls,true-spec,DSI_GOT_LUCKY_CASES;GOOD_EXAMPLE;METHOD_A_RETURNS_VOID;ONE_PURE_SETTER
00032,org.apache.commons.exec.CommandLine.toCleanExecutable(Ljava/lang/String;)Ljava/lang/String;,org.apache.commons.exec.CommandLine.addArgument(Ljava/lang/String;)Lorg/apache/commons/exec/CommandLine;,org.apache.commons.exec.CommandLineTest#testAddArgumentWithBothQuotes,lv-ls,spurious-spec,EXPECTED_EXCEPTION;REPLACEMENT_VALUE_UNCLEAR
00033,org.apache.commons.exec.CommandLine.toCleanExecutable(Ljava/lang/String;)Ljava/lang/String;,org.apache.commons.exec.CommandLine.addArgument(Ljava/lang/String;Z)Lorg/apache/commons/exec/CommandLine;,org.apache.commons.exec.CommandLineTest#testAddArgumentWithBothQuotes,lv-ls,spurious-spec,EXPECTED_EXCEPTION;REPLACEMENT_VALUE_UNCLEAR
00038,org.apache.commons.exec.CommandLine.toCleanExecutable(Ljava/lang/String;)Ljava/lang/String;,org.apache.commons.exec.CommandLine.expandArgument(Ljava/lang/String;)Ljava/lang/String;,org.apache.commons.exec.DefaultExecutorTest#testAddEnvironmentVariables,lv-ls,spurious-spec,EXPECTED_EXCEPTION;WEAK_ORACLE;REPLACEMENT_VALUE_UNCLEAR
00039,org.apache.commons.exec.CommandLine.toCleanExecutable(Ljava/lang/String;)Ljava/lang/String;,org.apache.commons.exec.CommandLine.getArguments()[Ljava/lang/String;,org.apache.commons.exec.DefaultExecutorTest#testAddEnvironmentVariables,lv-ls,spurious-spec,EXPECTED_EXCEPTION;WEAK_ORACLE;MULTIPLE_PERTURBATIONS;REPLACEMENT_VALUE_UNCLEAR
00040,org.apache.commons.exec.CommandLine.toCleanExecutable(Ljava/lang/String;)Ljava/lang/String;,org.apache.commons.exec.CommandLine.getExecutable()Ljava/lang/String;,org.apache.commons.exec.DefaultExecutorTest#testAddEnvironmentVariables,lv-ls,true-spec,EXPECTED_EXCEPTION;WEAK_ORACLE;MULTIPLE_PERTURBATIONS;REPLACEMENT_VALUE_UNCLEAR
00041,org.apache.commons.exec.CommandLine.toCleanExecutable(Ljava/lang/String;)Ljava/lang/String;,org.apache.commons.exec.CommandLine.getSubstitutionMap()Ljava/util/Map;,org.apache.commons.exec.DefaultExecutorTest#testAddEnvironmentVariables,lv-ls,spurious-spec,CONNECTION_DOES_NOT_NECESSITATE_ORDERING;ONE_STATELESS_METHOD;EXPECTED_EXCEPTION;WEAK_ORACLE;REPLACEMENT_VALUE_UNCLEAR
00042,org.apache.commons.exec.CommandLine.toCleanExecutable(Ljava/lang/String;)Ljava/lang/String;,org.apache.commons.exec.CommandLine.setSubstitutionMap(Ljava/util/Map;)V,org.apache.commons.exec.issues.Exec36Test#testExec36_2,lv-ls,spurious-spec,WEAK_ORACLE;REPLACE_RETURN_WITH_CORRECT_VALUE_NONASSERTION;REPLACEMENT_VALUE_UNCLEAR
00043,org.apache.commons.exec.CommandLine.toCleanExecutable(Ljava/lang/String;)Ljava/lang/String;,org.apache.commons.exec.CommandLine.toStrings()[Ljava/lang/String;,org.apache.commons.exec.DefaultExecutorTest#testAddEnvironmentVariables,lv-ls,true-spec,EXPECTED_EXCEPTION;WEAK_ORACLE;MULTIPLE_PERTURBATIONS;REPLACEMENT_VALUE_UNCLEAR
00130,org.apache.commons.exec.DefaultExecutor.setExitValues([I)V,org.apache.commons.exec.DefaultExecutor.isFailure(I)Z,org.apache.commons.exec.DefaultExecutorTest#testExecuteWithCustomExitValue1,lv-ls,spurious-spec,CONNECTION_DOES_NOT_NECESSITATE_ORDERING;INSPECTION_TODO;METHOD_A_RETURNS_VOID;EXPECTED_EXCEPTION;WEAK_ORACLE
00135,org.apache.commons.exec.DefaultExecutor.setStreamHandler(Lorg/apache/commons/exec/ExecuteStreamHandler;)V,org.apache.commons.exec.DefaultExecutor.closeProcessStreams(Ljava/lang/Process;)V,org.apache.commons.exec.DefaultExecutorTest#testExecuteWithRedirectedStreams,lv-ls,spurious-spec,MULTIPLE_PERTURBATIONS;METHOD_A_RETURNS_VOID;CHECKS_MISDIRECTED_OUTPUT;ONE_PURE_SETTER;WEAK_ORACLE
00136,org.apache.commons.exec.DefaultExecutor.setStreamHandler(Lorg/apache/commons/exec/ExecuteStreamHandler;)V,org.apache.commons.exec.DefaultExecutor.executeInternal(Lorg/apache/commons/exec/CommandLine;Ljava/util/Map;Ljava/io/File;Lorg/apache/commons/exec/ExecuteStreamHandler;)I,org.apache.commons.exec.DefaultExecutorTest#testExecuteWithRedirectedStreams,lv-ls,spurious-spec,MULTIPLE_PERTURBATIONS;METHOD_A_RETURNS_VOID;CHECKS_MISDIRECTED_OUTPUT;ONE_PURE_SETTER;WEAK_ORACLE
00137,org.apache.commons.exec.DefaultExecutor.setStreamHandler(Lorg/apache/commons/exec/ExecuteStreamHandler;)V,org.apache.commons.exec.DefaultExecutor.execute(Lorg/apache/commons/exec/CommandLine;)I,org.apache.commons.exec.DefaultExecutorTest#testExecuteWithRedirectedStreams,lv-ls,spurious-spec,MULTIPLE_PERTURBATIONS;METHOD_A_RETURNS_VOID;CHECKS_MISDIRECTED_OUTPUT;ONE_PURE_SETTER;WEAK_ORACLE
00138,org.apache.commons.exec.DefaultExecutor.setStreamHandler(Lorg/apache/commons/exec/ExecuteStreamHandler;)V,org.apache.commons.exec.DefaultExecutor.execute(Lorg/apache/commons/exec/CommandLine;Ljava/util/Map;)I,org.apache.commons.exec.DefaultExecutorTest#testExecuteWithRedirectedStreams,lv-ls,spurious-spec,MULTIPLE_PERTURBATIONS;METHOD_A_RETURNS_VOID;CHECKS_MISDIRECTED_OUTPUT;ONE_PURE_SETTER;WEAK_ORACLE
00139,org.apache.commons.exec.DefaultExecutor.setStreamHandler(Lorg/apache/commons/exec/ExecuteStreamHandler;)V,org.apache.commons.exec.DefaultExecutor.getExceptionCaught()Ljava/io/IOException;,org.apache.commons.exec.DefaultExecutorTest#testExecuteWithRedirectedStreams,lv-ls,spurious-spec,MULTIPLE_PERTURBATIONS;METHOD_A_RETURNS_VOID;CHECKS_MISDIRECTED_OUTPUT;ONE_PURE_SETTER;WEAK_ORACLE
00140,org.apache.commons.exec.DefaultExecutor.setStreamHandler(Lorg/apache/commons/exec/ExecuteStreamHandler;)V,org.apache.commons.exec.DefaultExecutor.isFailure(I)Z,org.apache.commons.exec.DefaultExecutorTest#testExecuteWithRedirectedStreams,lv-ls,spurious-spec,MULTIPLE_PERTURBATIONS;METHOD_A_RETURNS_VOID;CHECKS_MISDIRECTED_OUTPUT;ONE_PURE_SETTER;WEAK_ORACLE
00141,org.apache.commons.exec.DefaultExecutor.setStreamHandler(Lorg/apache/commons/exec/ExecuteStreamHandler;)V,org.apache.commons.exec.DefaultExecutor.launch(Lorg/apache/commons/exec/CommandLine;Ljava/util/Map;Ljava/io/File;)Ljava/lang/Process;,org.apache.commons.exec.DefaultExecutorTest#testExecuteWithRedirectedStreams,lv-ls,spurious-spec,MULTIPLE_PERTURBATIONS;METHOD_A_RETURNS_VOID;CHECKS_MISDIRECTED_OUTPUT;ONE_PURE_SETTER;WEAK_ORACLE
00143,org.apache.commons.exec.DefaultExecutor.setWatchdog(Lorg/apache/commons/exec/ExecuteWatchdog;)V,org.apache.commons.exec.DefaultExecutor.closeProcessStreams(Ljava/lang/Process;)V,org.apache.commons.exec.issues.Exec65Test#testExec65WitSleepUsingSleepCommandDirectly,lv-ls,spurious-spec,MULTIPLE_PERTURBATIONS;IMPLICITLY_EXPECTED_EXCEPTION;METHOD_A_RETURNS_VOID;EXPECTED_EXCEPTION;ONE_PURE_SETTER;WEAK_ORACLE
00145,org.apache.commons.exec.DefaultExecutor.setWatchdog(Lorg/apache/commons/exec/ExecuteWatchdog;)V,org.apache.commons.exec.DefaultExecutor.executeInternal(Lorg/apache/commons/exec/CommandLine;Ljava/util/Map;Ljava/io/File;Lorg/apache/commons/exec/ExecuteStreamHandler;)I,org.apache.commons.exec.issues.Exec65Test#testExec65WitSleepUsingSleepCommandDirectly,lv-ls,sometimes-true-spec,MULTIPLE_PERTURBATIONS;DELAY_CAUSES_TIMEOUT;IMPLICITLY_EXPECTED_EXCEPTION;SOMETIMES_TRUE_SPEC;METHOD_A_RETURNS_VOID;EXPECTED_EXCEPTION;ONE_PURE_SETTER;WEAK_ORACLE
00146,org.apache.commons.exec.DefaultExecutor.setWatchdog(Lorg/apache/commons/exec/ExecuteWatchdog;)V,org.apache.commons.exec.DefaultExecutor.execute(Lorg/apache/commons/exec/CommandLine;)I,org.apache.commons.exec.issues.Exec65Test#testExec65WitSleepUsingSleepCommandDirectly,lv-ls,sometimes-true-spec,MULTIPLE_PERTURBATIONS;DELAY_CAUSES_TIMEOUT;IMPLICITLY_EXPECTED_EXCEPTION;SOMETIMES_TRUE_SPEC;METHOD_A_RETURNS_VOID;EXPECTED_EXCEPTION;ONE_PURE_SETTER;WEAK_ORACLE
00147,org.apache.commons.exec.DefaultExecutor.setWatchdog(Lorg/apache/commons/exec/ExecuteWatchdog;)V,org.apache.commons.exec.DefaultExecutor.execute(Lorg/apache/commons/exec/CommandLine;Ljava/util/Map;)I,org.apache.commons.exec.issues.Exec65Test#testExec65WitSleepUsingSleepCommandDirectly,lv-ls,sometimes-true-spec,MULTIPLE_PERTURBATIONS;DELAY_CAUSES_TIMEOUT;IMPLICITLY_EXPECTED_EXCEPTION;SOMETIMES_TRUE_SPEC;METHOD_A_RETURNS_VOID;EXPECTED_EXCEPTION;ONE_PURE_SETTER;WEAK_ORACLE
00150,org.apache.commons.exec.DefaultExecutor.setWatchdog(Lorg/apache/commons/exec/ExecuteWatchdog;)V,org.apache.commons.exec.DefaultExecutor.getExceptionCaught()Ljava/io/IOException;,org.apache.commons.exec.issues.Exec65Test#testExec65WitSleepUsingSleepCommandDirectly,lv-ls,spurious-spec,CONNECTION_DOES_NOT_NECESSITATE_ORDERING;MULTIPLE_PERTURBATIONS;DELAY_CAUSES_TIMEOUT;IMPLICITLY_EXPECTED_EXCEPTION;METHOD_A_RETURNS_VOID;ONE_STATELESS_METHOD;EXPECTED_EXCEPTION;ONE_PURE_SETTER;WEAK_ORACLE
00152,org.apache.commons.exec.DefaultExecutor.setWatchdog(Lorg/apache/commons/exec/ExecuteWatchdog;)V,org.apache.commons.exec.DefaultExecutor.isFailure(I)Z,org.apache.commons.exec.issues.Exec65Test#testExec65WitSleepUsingSleepCommandDirectly,lv-ls,spurious-spec,CONNECTION_DOES_NOT_NECESSITATE_ORDERING;MULTIPLE_PERTURBATIONS;DELAY_CAUSES_TIMEOUT;IMPLICITLY_EXPECTED_EXCEPTION;METHOD_A_RETURNS_VOID;EXPECTED_EXCEPTION;ONE_PURE_SETTER;WEAK_ORACLE
00153,org.apache.commons.exec.DefaultExecutor.setWatchdog(Lorg/apache/commons/exec/ExecuteWatchdog;)V,org.apache.commons.exec.DefaultExecutor.launch(Lorg/apache/commons/exec/CommandLine;Ljava/util/Map;Ljava/io/File;)Ljava/lang/Process;,org.apache.commons.exec.DefaultExecutorTest#testExecuteNonExistingApplicationWithWatchDog,lv-ls,spurious-spec,MULTIPLE_PERTURBATIONS;INSPECTION_TODO;METHOD_A_RETURNS_VOID;EXPECTED_EXCEPTION;STATE_RESTORED;ONE_PURE_SETTER
00172,org.apache.commons.exec.ExecuteStreamHandler.setProcessErrorStream(Ljava/io/InputStream;)V,org.apache.commons.exec.ExecuteStreamHandler.start()V,org.apache.commons.exec.DefaultExecutorTest#testExecuteWithRedirectedStreams,lv-ls,true-spec,METHOD_A_RETURNS_VOID;CHECKS_MISDIRECTED_OUTPUT;GOOD_EXAMPLE;WEAK_ORACLE
00173,org.apache.commons.exec.ExecuteStreamHandler.setProcessErrorStream(Ljava/io/InputStream;)V,org.apache.commons.exec.ExecuteStreamHandler.stop()V,org.apache.commons.exec.DefaultExecutorTest#testExecuteWithRedirectedStreams,lv-ls,spurious-spec,METHOD_A_RETURNS_VOID;CHECKS_MISDIRECTED_OUTPUT;GOOD_EXAMPLE;WEAK_ORACLE
